system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8_1,B9,ID,LAT,LONG,mndwi,ndvi,ndwi,.geo
0000ea8799b16abf7a1d,0.09757623782241784,0.0015387066735545515,0.057144509995938446,0.028363508066950205,0.06855537408312105,0.05244121700920469,0.032836912595041234,0.049150296430270767,0.10071457312290875,0.11715533483452054,0.11183677169545708,0.12443623030518712,0.054074181797038205,101,46.832206,-113.413838,-0.006274257385951786,0.5274443609437142,-0.3383011579344937,"{""type"":""Polygon"",""coordinates"":[[[-113.41383211856055,46.832660950081355],[-113.41401581883842,46.83264304219117],[-113.41418489623089,46.83259074402282],[-113.41432589194136,46.83250821860236],[-113.41442758265592,46.83240203507403],[-113.41448187393647,46.83228064575885],[-113.41448444449338,46.83215371331472],[-113.41443509006773,46.832031341567586],[-113.41433773957866,46.8319232712458],[-113.41420014228584,46.83183810463773],[-113.41403325089809,46.831782620883715],[-113.41385034974894,46.83176123639442],[-113.41366599743267,46.83177565333457],[-113.41349486804536,46.83182472414333],[-113.41335058323558,46.83190454287152],[-113.41324462799936,46.832008756067964],[-113.41318543649786,46.832129068476874],[-113.41317772065935,46.83225590330445],[-113.41322209502086,46.83237916450858],[-113.41331502769982,46.83248904044061],[-113.41344912143315,46.83257678487034],[-113.4136137023438,46.83263541321897],[-113.41379566958625,46.83266025856978],[-113.41383211856055,46.832660950081355]]]}"
0000848224b71600bf14,0.11616655987145448,0.0012771951728635254,0.14580154548120283,0.08701490716598297,0.08605422579162456,0.07202556437291835,0.061352888924611645,0.08374409215251184,0.14024910899826276,0.16078228884939588,0.1602841945691297,0.17699545612927042,0.08500742712873692,45,46.893652,-113.512978,-0.3293294922611808,0.44801904234803674,-0.37788541407697956,"{""type"":""Polygon"",""coordinates"":[[[-113.51297930360549,46.8941061725017],[-113.51316321425735,46.894088264611206],[-113.5133324852769,46.89403596644201],[-113.51347364245403,46.893953441020415],[-113.51357544962195,46.89384725749107],[-113.51362980307333,46.893725868175245],[-113.51363237657068,46.893598935731085],[-113.51358296562222,46.89347656398452],[-113.51348550364736,46.89336849366374],[-113.51334774878052,46.89328332705682],[-113.5131806662733,46.893227843303684],[-113.51299755567163,46.89320645881477],[-113.5128129922411,46.893220875754665],[-113.5126416668813,46.89326994656261],[-113.51249721683942,46.8933497652897],[-113.5123911402637,46.893453978485084],[-113.51233188097436,46.893574290893305],[-113.51232415629647,46.89370112572079],[-113.51236858147189,46.89382438692544],[-113.51246162057431,46.89393426285845],[-113.51259586786992,46.89402200728932],[-113.51276063725804,46.89408063563888],[-113.51294281288972,46.89410548099011],[-113.51297930360549,46.8941061725017]]]}"
0000ae7dc2fa6745642e,0.1092557771175047,0.0011733438168225947,0.11396663831419859,0.06057140946872959,0.08042468763066989,0.06626674082832512,0.050103323005762646,0.07292532632612773,0.12897916144687172,0.1493698771900962,0.14555198303904304,0.1643919570592368,0.06107739749129688,70,46.87103,-113.463977,-0.20132899037834315,0.4790627601451914,-0.35658693514782547,"{""type"":""Polygon"",""coordinates"":[[[-113.4639667521935,46.871484994926945],[-113.46415058531517,46.87146708703656],[-113.46431978497633,46.871414788867675],[-113.46446088264733,46.8713322634465],[-113.46456264689809,46.87122607991753],[-113.46461697743734,46.87110469060194],[-113.46461954985105,46.87097775815779],[-113.46457015973321,46.87085538641102],[-113.46447273884479,46.870747316089876],[-113.4643350420495,46.87066214948252],[-113.46416802997652,46.87060666572906],[-113.46398499656546,46.870585281240004],[-113.46380051093793,46.870599698179994],[-113.46362925780089,46.87064876898824],[-113.46348486865284,46.87072858771574],[-113.46337883679499,46.870832800911515],[-113.46331960248784,46.87095311331999],[-113.46331188106758,46.8710799481475],[-113.46335628751628,46.87120320935196],[-113.46344928739792,46.871313085284626],[-113.46358347810045,46.87140082971506],[-113.463748178028,46.87145945806429],[-113.46393027686094,46.871484303415365],[-113.4639667521935,46.871484994926945]]]}"
00008b4d0f2886c516ad,0.11254662051666428,0.0014203327473892378,0.13596249354543283,0.07723627763224565,0.08502486162605304,0.07158101276737586,0.06014943971264384,0.08170246234238669,0.1321557540348658,0.15209657970013427,0.14762559700137473,0.16928487873119152,0.059403789303087734,62,46.87871,-113.476373,-0.26274084099119893,0.39719014754437315,-0.31907132246030817,"{""type"":""Polygon"",""coordinates"":[[[-113.47635453991302,46.87916003731839],[-113.47653839932903,46.87914212942797],[-113.47670762319139,46.87908983125899],[-113.47684874104388,46.87900730583766],[-113.47695051984999,46.878901122308555],[-113.47700485815987,46.878779732992896],[-113.4770074309411,46.87865280054874],[-113.47695803375856,46.87853042880204],[-113.47686059893567,46.878422358481025],[-113.47672288244544,46.87833719187381],[-113.4765558464847,46.87828170812047],[-113.47637278689447,46.87826032363145],[-113.47618827488007,46.878274740571406],[-113.47601699724869,46.87832381137956],[-113.47587258744852,46.87840363010692],[-113.47576654042462,46.87850784330256],[-113.47570729764476,46.87862815571095],[-113.47569957511968,46.87875499053845],[-113.47574398791954,46.878878251742975],[-113.47583700110289,46.878988127675754],[-113.47597121099895,46.879075872106334],[-113.47613593448405,46.87913450045568],[-113.47631805936325,46.879159345806805],[-113.47635453991302,46.87916003731839]]]}"
00001e6a5db555c22615,0.11341395715567916,0.0011183438901221769,0.1174099339911264,0.0611722933783487,0.08447066299391517,0.07250177600618568,0.05401845710185358,0.08167989859967857,0.16464698280012888,0.19298483318451676,0.1886560627908418,0.21114684918592147,0.07447223677191624,54,46.886389,-113.488773,-0.20799129739288222,0.5577011822373033,-0.4430908507511934,"{""type"":""Polygon"",""coordinates"":[[[-113.48878721092136,46.88683507970982],[-113.48897109664254,46.88681717181935],[-113.48914034471603,46.88676487365027],[-113.48928148275833,46.8866823482288],[-113.48938327612576,46.88657616469957],[-113.48943762220948,46.88645477538383],[-113.4894401953584,46.88632784293967],[-113.48939079110825,46.886205471193044],[-113.48929334234518,46.886097400872146],[-113.48915560615187,46.88601223426508],[-113.48898854629356,46.885956750511845],[-113.48880546051336,46.88593536602287],[-113.48862092210122,46.885949782962804],[-113.48844961996545,46.88599885377085],[-113.48830518950464,46.88607867249807],[-113.48819912730843,46.88618288569358],[-113.48813987605237,46.886303198101885],[-113.48813215242203,46.886430032929375],[-113.48817657157566,46.88655329413396],[-113.48826959806622,46.886663170066875],[-113.48840382716371,46.88675091449759],[-113.48856857421603,46.88680954284705],[-113.48875072515223,46.88683438819823],[-113.48878721092136,46.88683507970982]]]}"
00005bf6cd4fdcf1c5e1,0.12028726150606107,0.0015814977301374837,0.19899459515107973,0.12007323096390986,0.09395969249582507,0.08246676631661225,0.08494159327352813,0.11289441713593544,0.16667655183532207,0.19000906069961945,0.18998547694905527,0.21146192446335377,0.10355460683229473,46,46.894066,-113.501177,-0.3993346330911308,0.39402719768713496,-0.3926108636926326,"{""type"":""Polygon"",""coordinates"":[[[-113.50117499864088,46.89451012210125],[-113.50135891067806,46.89449221421076],[-113.50152818297265,46.89443991604156],[-113.50166934121306,46.89435739061996],[-113.50177114914781,46.8942512070906],[-113.50182550300859,46.89412981777478],[-113.50182807652533,46.894002885330615],[-113.50177866520465,46.89388051358406],[-113.50168120249566,46.89377244326329],[-113.50154344659119,46.89368727665636],[-113.50137636282543,46.89363179290324],[-113.50119325084451,46.89361040841432],[-113.50100868602377,46.89362482535421],[-113.50083735937348,46.89367389616216],[-113.50069290824355,46.89375371488923],[-113.5005868308688,46.89385792808461],[-113.50052757113305,46.893978240492835],[-113.50051984639698,46.89410507532031],[-113.50056427190701,46.894228336524975],[-113.50065731171023,46.894338212457995],[-113.50079156001705,46.89442595688887],[-113.50095633064632,46.89448458523842],[-113.50113850765024,46.894509430589665],[-113.50117499864088,46.89451012210125]]]}"
0000dff9a4a69bc39f75,0.11799347532192168,0.001225845872558288,0.19257450304181686,0.10999613732308304,0.0925197653798631,0.08142073108258473,0.07206317038387842,0.09989753784628129,0.16323704828627258,0.18827394205822412,0.18538090561087614,0.21187225560903966,0.07518562044289401,55,46.8868,-113.476973,-0.39270293438079684,0.43671978724608274,-0.38347015783790955,"{""type"":""Polygon"",""coordinates"":[[[-113.47698290595677,46.88723902930937],[-113.47716679306274,46.887221121418904],[-113.47733604241077,46.8871688232498],[-113.47747718151592,46.88708629782835],[-113.4775789756499,46.8869801142991],[-113.47763332214286,46.88685872498336],[-113.47763589531114,46.88673179253919],[-113.47758649068892,46.88660942079257],[-113.477489041192,46.88650135047168],[-113.47735130396147,46.88641618386462],[-113.47718424284511,46.886360700111396],[-113.4770011556862,46.88633931562243],[-113.47681661588442,46.88635373256235],[-113.47664531245864,46.886402803370395],[-113.4765008809102,46.88648262209761],[-113.47639481791528,46.88658683529311],[-113.47633556621301,46.886707147701415],[-113.47632784252448,46.886833982528906],[-113.4763722620126,46.88695724373349],[-113.47646528920369,46.8870671196664],[-113.47659951931199,46.88715486409714],[-113.47676426760495,46.88721349244659],[-113.47694641991288,46.88723833779778],[-113.47698290595677,46.88723902930937]]]}"
0000f7583355dc678d19,0.11474018857083705,0.0010885187509040001,0.13690627672036942,0.08053761494658167,0.08585700429949586,0.06919833435594487,0.05975664985081686,0.07926643600200274,0.12640350190546396,0.14420492461044943,0.14348376894529455,0.1620898215505437,0.07308880264806798,47,46.895301,-113.465771,-0.2888482995252083,0.40581203476492184,-0.3343045486785435,"{""type"":""Polygon"",""coordinates"":[[[-113.46576208374707,46.89576685418875],[-113.46594600009432,46.89574894629823],[-113.46611527635591,46.895696648129025],[-113.4662564379044,46.89561412270741],[-113.46635824822502,46.89550793917802],[-113.46641260335953,46.89538654986218],[-113.46641517693651,46.89525961741803],[-113.4663657644578,46.89513724567147],[-113.46626829946473,46.89502917535073],[-113.4661305403319,46.89494400874382],[-113.46596345265056,46.89488852499072],[-113.46578033637843,46.89486714050181],[-113.46559576723243,46.89488155744169],[-113.46542443656713,46.89493062824963],[-113.46527998205195,46.895010446976684],[-113.46517390219124,46.89511466017204],[-113.46511464106668,46.89523497258025],[-113.46510691614951,46.89536180740772],[-113.4651513427006,46.89548506861239],[-113.4652443846842,46.89559494454543],[-113.46537863613716,46.89568268897632],[-113.4655434106279,46.895741317325914],[-113.46572559190125,46.895766162677155],[-113.46576208374707,46.89576685418875]]]}"
0000339efc332605315a,0.15637600569446966,0.0024001094847940535,0.13104159836516235,0.07570848558715022,0.12003695613286544,0.10058834664707374,0.09135952438185171,0.10964184268059403,0.156303359908357,0.17423649520269996,0.17219495108066268,0.1882452199142361,0.09352143817936308,41,46.903391,-113.466369,-0.14171683796302603,0.3476047842298032,-0.2984604275587833,"{""type"":""Polygon"",""coordinates"":[[[-113.46639044979081,46.903845846179735],[-113.46657439385268,46.90382793828918],[-113.46674369562265,46.903775640119854],[-113.46688487844274,46.9036931146981],[-113.4669867041049,46.90358693116857],[-113.46704106742978,46.903465541852654],[-113.46704364139413,46.903338609408486],[-113.46699422146914,46.903216237662015],[-113.46689674178893,46.9031081673414],[-113.46675896189736,46.90302300073465],[-113.46659184903797,46.90296751698167],[-113.4664087051726,46.902946132492794],[-113.46622410821445,46.902960549432656],[-113.46605275173177,46.903009620240475],[-113.46590827544895,46.903089438967385],[-113.46580217960299,46.9031936521626],[-113.46574290954807,46.90331396457071],[-113.46573518346639,46.90344079939818],[-113.46577961671171,46.90356406060292],[-113.4658726727155,46.90367393653609],[-113.46600694439873,46.90376168096713],[-113.46617174371946,46.903820309316835],[-113.46635395244596,46.90384515466815],[-113.46639044979081,46.903845846179735]]]}"
000067bab5d37fbf52b9,0.11597096622928368,0.0013951906286461468,0.14705091636418127,0.08616346582097999,0.08751805333844762,0.07400402114259153,0.0634061268987815,0.08822057191080547,0.15104284817916439,0.17139786076362254,0.17082005446296594,0.18847911069759246,0.0771955064373777,48,46.895711,-113.453968,-0.3182000747121853,0.4594606729644543,-0.39372207635597317,"{""type"":""Polygon"",""coordinates"":[[[-113.45395777878242,46.8961708037883],[-113.45414169651515,46.89615289589778],[-113.45431097405188,46.89610059772857],[-113.45445213666373,46.896018072306944],[-113.45455394775128,46.89591188877755],[-113.45460830329522,46.89579049946171],[-113.45461087689156,46.89566356701754],[-113.45456146404062,46.895541195271015],[-113.45446399831333,46.895433124950266],[-113.4543262381428,46.89534795834337],[-113.4541591492028,46.89529247459027],[-113.45397603155129,46.89527109010136],[-113.45379146101497,46.895285507041244],[-113.45362012905906,46.89533457784918],[-113.45347567345573,46.89541439657622],[-113.45336959279592,46.89551860977157],[-113.45331033122494,46.89563892217977],[-113.45330260624954,46.89576575700724],[-113.45334703313527,46.89588901821192],[-113.45344007581973,46.89599889414497],[-113.45357432828402,46.896086638575866],[-113.453739104016,46.89614526692546],[-113.45392128666171,46.89617011227671],[-113.45395777878242,46.8961708037883]]]}"
0000451b2ccafc45f212,0.10955069264773755,0.0011421176945394234,0.11829433158313081,0.06128780428685087,0.08224082070811693,0.06989672348438812,0.05337287943188031,0.07793824128685828,0.1464741050808509,0.17010185313086182,0.16410719985017652,0.18503645004690156,0.06568331171123808,56,46.888028,-113.441571,-0.22175718459594077,0.504485046962267,-0.39423912697438207,"{""type"":""Polygon"",""coordinates"":[[[-113.44156999106292,46.88849576139687],[-113.44175388247729,46.88847785350639],[-113.44192313579076,46.888425555337285],[-113.4420642782027,46.888343029915795],[-113.44216607472163,46.88823684638653],[-113.44222042248782,46.88811545707077],[-113.44222299571632,46.88798852462661],[-113.44217358993653,46.887866152879994],[-113.44207613815641,46.887758082559124],[-113.44193839769879,46.887672915952095],[-113.44177133266835,46.88761743219889],[-113.44158824121992,46.88759604770992],[-113.44140369709456,46.887610464649846],[-113.44123238965533,46.88765953545788],[-113.44108795472296,46.88773935418506],[-113.44098188924306,46.88784356738054],[-113.44092263615251,46.88796387978883],[-113.44091491228295,46.88809071461632],[-113.44095933281172,46.888213975820925],[-113.44105236218232,46.888323851753846],[-113.44118659543555,46.8884115961846],[-113.4413513475885,46.88847022453408],[-113.44153350416417,46.88849506988528],[-113.44156999106292,46.88849576139687]]]}"
0000c2ac552ebd01fc06,0.1102678229385273,0.0013159149889283022,0.14811642080137175,0.08246787041844422,0.0835924056022679,0.07085184101048043,0.06305694033911574,0.08506368444254409,0.13253069328799094,0.15224713818269903,0.15043016026155714,0.1712940488210845,0.06480857362485912,71,46.871439,-113.45218,-0.29740128670611377,0.38180006002601014,-0.32647156657819204,"{""type"":""Polygon"",""coordinates"":[[[-113.45216244722889,46.8718889445265],[-113.45234628173421,46.871871036636115],[-113.45251548266887,46.871818738467226],[-113.45265658140184,46.871736213046034],[-113.45275834641853,46.871630029517064],[-113.45281267736668,46.87150864020147],[-113.45281524979973,46.871381707757315],[-113.45276585931013,46.871259336010546],[-113.45266843768846,46.87115126568941],[-113.45253073985681,46.871066099082064],[-113.45236372652681,46.871010615328615],[-113.45218069173818,46.87098923083956],[-113.45199620472214,46.87100364777954],[-113.45182495029617,46.871052718587784],[-113.45168056006138,46.87113253731528],[-113.45157452740546,46.871236750511045],[-113.45151529265247,46.871357062919515],[-113.45150757117406,46.871483897747034],[-113.451551977957,46.87160715895149],[-113.45164497853858,46.87171703488415],[-113.45177917025109,46.8718047793146],[-113.45194387141827,46.87186340766384],[-113.4521259716218,46.871888253014916],[-113.45216244722889,46.8718889445265]]]}"
00007edc1127f7b5fbec,0.10689387149571787,0.0013324760861953549,0.06279129979830883,0.03114794181077171,0.07588829621776907,0.057347731054757246,0.039829554479436244,0.05525598296748332,0.09930278749796291,0.11110240231711936,0.10965028069418072,0.1198798174402195,0.0512125911927561,63,46.879938,-113.440977,-0.014799627663485053,0.45721385312547536,-0.30192519949607033,"{""type"":""Polygon"",""coordinates"":[[[-113.44098650830801,46.880371886117025],[-113.44117037187675,46.880353978226594],[-113.44133959956125,46.8803016800576],[-113.44148072060105,46.880219154636265],[-113.44158250170592,46.88011297110713],[-113.44163684124304,46.87999158179146],[-113.44163941408232,46.8798646493473],[-113.44159001578403,46.87974227760061],[-113.44149257876045,46.87963420727961],[-113.44135485915974,46.87954904067242],[-113.44118781942636,46.879493556919094],[-113.44100475570158,46.87947217243009],[-113.44082023951982,46.87948658937004],[-113.44064895802,46.87953566017818],[-113.4405045449582,46.87961547890551],[-113.44039849553909,46.87971969210113],[-113.44033925142111,46.87984000450951],[-113.44033152872154,46.879966839337015],[-113.44037594252447,46.88009010054155],[-113.44046895780859,46.880199976474344],[-113.44060317073593,46.88028772090495],[-113.44076789794153,46.8803463492543],[-113.44095002693427,46.880371194605445],[-113.44098650830801,46.880371886117025]]]}"
0000b4433538e2d85783,0.10363740548046589,0.0011982683367630738,0.07260558171401243,0.03740272217851838,0.07363901265857929,0.057788792000524114,0.03728048873441782,0.055592858744507145,0.10426443648790534,0.11801051617998137,0.1109660523798033,0.12695641792109444,0.04715704982940005,72,46.872254,-113.428585,-0.04367980995769297,0.4458716478961621,-0.2600027510616961,"{""type"":""Polygon"",""coordinates"":[[[-113.42859872058851,46.87269684372559],[-113.4287825578612,46.872678935835204],[-113.42895176134294,46.87262663766631],[-113.42909286219994,46.8725441122451],[-113.42919462874852,46.87243792871611],[-113.4292489605145,46.872316539400515],[-113.42925153298623,46.87218960695636],[-113.42920214175311,46.872067235209606],[-113.42910471866487,46.871959164888466],[-113.4289670187604,46.871873998281146],[-113.42880000291633,46.8718185145277],[-113.42861696537243,46.87179713003865],[-113.42843247557929,46.87181154697863],[-113.42826121857537,46.87186061778687],[-113.42811682616703,46.87194043651434],[-113.42801079191494,46.87204464971009],[-113.42795155627024,46.87216496211856],[-113.42794383467557,46.87229179694608],[-113.42798824212691,46.872415058150544],[-113.42808124410847,46.872524934083216],[-113.42821543784102,46.87261267851368],[-113.42838014148754,46.87267130686292],[-113.42856224443231,46.872696152214004],[-113.42859872058851,46.87269684372559]]]}"
0000975f6b7d335cded8,0.20229261617996644,0.0031131135472284074,0.19189639698498723,0.1434641538210696,0.16857675841100994,0.15397715782926089,0.15006480194014968,0.1705816785424896,0.21885501294545248,0.2377133764600587,0.22282170863159903,0.2512383369242874,0.1293176754317434,82,46.864164,-113.427993,-0.1398532953733112,0.36121530870005053,-0.2731400456038123,"{""type"":""Polygon"",""coordinates"":[[[-113.4280152378336,46.86461785173461],[-113.42819904743791,46.86459994384426],[-113.42836822545384,46.86454764567548],[-113.42850930507474,46.86446512025443],[-113.42861105630739,46.864358936725566],[-113.42866537989666,46.86423754741005],[-113.42866795198165,46.8641106149659],[-113.42861856818242,46.86398824321906],[-113.4285211597568,46.86388017289781],[-113.42838348057646,46.863795006290324],[-113.42821648986839,46.863739522536775],[-113.42803347987167,46.863718138047666],[-113.42784901784427,46.863732554987685],[-113.42767778661465,46.86378162579604],[-113.42753341593762,46.86386144452364],[-113.4274273976441,46.86396565771955],[-113.42736817091485,46.864085970128095],[-113.42736045048272,46.86421280495562],[-113.42740485125103,46.86433606616002],[-113.42749783923577,46.86444594209256],[-113.42763201277182,46.864533686522876],[-113.4277966916298,46.864592314872],[-113.42797876716725,46.86461716022303],[-113.4280152378336,46.86461785173461]]]}"
00000d7dc457398766de,0.10991985470593421,0.0014524399680396361,0.0647316082025092,0.037919492817723,0.08108975548272165,0.06408903132880674,0.045652969447874184,0.06195620153426956,0.10756974503613746,0.12190326139283489,0.11663946656741173,0.13023460020828653,0.05456369141783238,99,46.839892,-113.426218,0.029751912759783432,0.46640397826718266,-0.2877565102183916,"{""type"":""Polygon"",""coordinates"":[[[-113.42621990628005,46.8403359924728],[-113.42640363279762,46.84031808458258],[-113.42657273434095,46.84026578641413],[-113.42671375019096,46.84018326099351],[-113.4268154554306,46.84007707746507],[-113.42686975446564,46.8399556881498],[-113.42687232538933,46.839828755705675],[-113.42682296391364,46.8397063839586],[-113.42672559951909,46.83959831363694],[-113.42658798257226,46.83951314702902],[-113.4264210673464,46.83945766327511],[-113.42623814007251,46.83943627878586],[-113.42605376142421,46.839450695725986],[-113.42588260759351,46.83949976653464],[-113.42573830217452,46.8395795852627],[-113.42563233180378,46.83968379845901],[-113.42557313184719,46.83980411086783],[-113.42556541490616,46.83993094569539],[-113.42560979560561,46.84005420689958],[-113.42570274155865,46.84016408283175],[-113.4258368544456,46.84025182726162],[-113.42600145886482,46.840310455610364],[-113.4261834520994,46.84033530096122],[-113.42621990628005,46.8403359924728]]]}"
00002263541e4f2f1649,0.10542515155682508,0.001365972087218483,0.11524615762837577,0.06572296116836883,0.07987332100706415,0.0671161389279256,0.05258151721742601,0.07557632903689925,0.12096847807636273,0.13474447980191273,0.1380565883772834,0.14790197167928754,0.05902400208171622,100,46.840297,-113.414427,-0.1816934863636754,0.41979464271246403,-0.3040857060074006,"{""type"":""Polygon"",""coordinates"":[[[-113.41441560131544,46.84073994207235],[-113.41459932921434,46.840722034182114],[-113.41476843202905,46.84066973601367],[-113.41490944893926,46.84058721059304],[-113.41501115494354,46.8404810270646],[-113.41506545438679,46.84035963774932],[-113.41506802532979,46.8402327053052],[-113.41501866348297,46.84011033355813],[-113.41492129835639,46.84000226323647],[-113.41478368037491,46.83991709662856],[-113.41461676389414,46.83986161287466],[-113.41443383524498,46.83984022838541],[-113.4142494552105,46.839854645325524],[-113.414078300093,46.83990371613418],[-113.4139339935891,46.83998353486222],[-113.41382802242161,46.84008774805854],[-113.41376882201992,46.840208060467354],[-113.41376110502085,46.84033489529492],[-113.41380548605396,46.84045815649912],[-113.41389843270578,46.840568032431285],[-113.41403254660105,46.84065577686115],[-113.41419715225783,46.840714405209916],[-113.41437914686071,46.840739250560766],[-113.41441560131544,46.84073994207235]]]}"
00000d0e805ee6e14053,0.10493157414795022,0.0012242090024753775,0.05882727841089433,0.03401103725417057,0.07300207171543147,0.05392661790447262,0.03729332025693419,0.0481503529168626,0.07637252084109311,0.08562158642359723,0.0787090913985562,0.0906125512887351,0.0389954998563627,92,46.857286,-113.392018,0.0595336745203821,0.31331123824262547,-0.1298292983172222,"{""type"":""Polygon"",""coordinates"":[[[-113.39201884018487,46.85775070854226],[-113.3922026262805,46.85773280065195],[-113.39237178265914,46.85768050248327],[-113.39251284423659,46.85759797706233],[-113.3926145824559,46.85749179353358],[-113.39266889909777,46.857370404218145],[-113.39267147085418,46.857243471774],[-113.39262209337119,46.8571211000271],[-113.3925246974038,46.857013029705726],[-113.3923870358319,46.85692786309813],[-113.3922200664809,46.85687237934448],[-113.39203707988992,46.85685099485532],[-113.39185264145392,46.85686541179537],[-113.39168143212369,46.856914482603806],[-113.39153707991088,46.85699430133155],[-113.3914310751767,46.85709851452756],[-113.39137185602254,46.85721882693618],[-113.3913641365782,46.85734566176372],[-113.39140853166819,46.85746892296806],[-113.39150150776041,46.8575787989005],[-113.39163566413632,46.85766654333069],[-113.39180032193246,46.857725171679704],[-113.391982374183,46.85775001703068],[-113.39201884018487,46.85775070854226]]]}"
0000a94dadb562e5d0e9,0.10330197631829889,0.001229749912487598,0.09242858689681208,0.04909720303843079,0.07359911239233267,0.059826442311140975,0.039883603966805084,0.06264258512532303,0.11765407178027396,0.13531980068593766,0.12286727049844959,0.14927408102848613,0.061838566519480116,98,46.850396,-113.356053,-0.19259692131213293,0.4750562077174937,-0.31036456665152096,"{""type"":""Polygon"",""coordinates"":[[[-113.35606732582497,46.85083868206109],[-113.35625108826697,46.85082077417081],[-113.35642022287496,46.85076847600222],[-113.35656126629776,46.850685950581415],[-113.35666299142352,46.85057976705279],[-113.35671730107514,46.850458377737425],[-113.35671987250095,46.850331445293286],[-113.35667050137316,46.85020907354631],[-113.35657311794078,46.85010100322483],[-113.35643547408588,46.8500158366171],[-113.35626852622359,46.84996035286334],[-113.35608556318262,46.849938968374154],[-113.35590114848347,46.84995338531423],[-113.35572996118759,46.85000245612275],[-113.35558562755283,46.850082274850614],[-113.35547963646158,46.85018648804675],[-113.35542042492922,46.850306800455456],[-113.35541270647873,46.850433635283004],[-113.35545709585541,46.850556896487284],[-113.3555500599818,46.85066677241961],[-113.35568419909177,46.850754516849676],[-113.35584883569626,46.85081314519858],[-113.35603086451636,46.850837990549515],[-113.35606732582497,46.85083868206109]]]}"
00005725e35bff477d50,0.10151470950822643,0.0011176009845475345,0.06484584566722595,0.03381068489773047,0.07290308766818104,0.056897393911605885,0.036025672876231915,0.05367666650020453,0.10499515243903101,0.12037108858709049,0.1125553068588774,0.12807635876078918,0.04782856683517324,95,46.858487,-113.356634,-0.011104704677966376,0.49845237401354964,-0.3059880460380544,"{""type"":""Polygon"",""coordinates"":[[[-113.35665080857989,46.85891767405207],[-113.35683459866982,46.858899766161755],[-113.35700375872483,46.858847467993044],[-113.35714482336805,46.8587649425721],[-113.35724656379843,46.858658759043344],[-113.3573008816207,46.858537369727884],[-113.35730345343295,46.85841043728374],[-113.35725407487679,46.85828806553685],[-113.35715667679263,46.85817999521549],[-113.3570190122289,46.85809482860791],[-113.35685203924915,46.85803934485427],[-113.35666904868134,46.85801796036513],[-113.35648460623695,46.85803237730517],[-113.35631339318581,46.858081448113595],[-113.35616903783577,46.85816126684131],[-113.35606303079774,46.858265480037296],[-113.35600381035653,46.85838579244592],[-113.35599609074434,46.858512627273456],[-113.35604048679912,46.85863588847781],[-113.35613346491199,46.85874576441025],[-113.35626762420355,46.85883350884047],[-113.3564322855783,46.8588921371895],[-113.35661434178547,46.85891698254049],[-113.35665080857989,46.85891767405207]]]}"
000085530244bcbc6ba9,0.10721763759767974,0.0013374720067219517,0.12128802579344987,0.06735388641519582,0.08013943631556773,0.06672800438222933,0.04812426831839341,0.072364113907948,0.13031250816516848,0.14803717004432648,0.1447245807332151,0.16146105633792926,0.05646537128491562,87,46.866179,-113.369012,-0.24745328576729247,0.4765478348051634,-0.3399905412815282,"{""type"":""Polygon"",""coordinates"":[[[-113.36899371301057,46.86663759973234],[-113.36917752953084,46.86661969184198],[-113.36934671391218,46.86656739367317],[-113.36948779884125,46.86648486825209],[-113.36958955390226,46.866378684723195],[-113.36964387953537,46.86625729540766],[-113.36964645171705,46.86613036296351],[-113.36959706605963,46.86600799121669],[-113.36949965396894,46.86589992089546],[-113.3693619696084,46.86581475428803],[-113.36919497261736,46.8657592705345],[-113.36901195573498,46.8657378860454],[-113.36882748676726,46.865752302985406],[-113.36865624909511,46.86580137379373],[-113.36851187298615,46.86588119252132],[-113.36840585070364,46.86598540571717],[-113.36834662174587,46.8661057181257],[-113.36833890102317,46.86623255295323],[-113.36838330346195,46.866355814157636],[-113.36847629494532,46.866465690090216],[-113.36861047352969,46.86655343452057],[-113.36877515858379,46.86661206286972],[-113.36895724097197,46.86663690822076],[-113.36899371301057,46.86663759973234]]]}"
00005cdbcb71ccfde5e3,0.10257075863790378,0.0010947527996616935,0.06982240179885117,0.03834597515481614,0.07280366864886746,0.05652593220399936,0.03684599557102232,0.0526766453469751,0.0969024676787483,0.11069418120297929,0.10164430146079281,0.11828625488415953,0.04751128216384579,94,46.858088,-113.368429,-0.010582631534277225,0.4323481380897391,-0.2415600585682834,"{""type"":""Polygon"",""coordinates"":[[[-113.36841023025565,46.85855860774138],[-113.36859401911656,46.85854069985105],[-113.36876317804034,46.85848840168236],[-113.36890424174022,46.85840587626141],[-113.36900598149026,46.85829969273266],[-113.36906029894934,46.8581783034172],[-113.3690628707444,46.85805137097306],[-113.36901349251845,46.85792899922616],[-113.36891609508562,46.8578209289048],[-113.36877843144248,46.857735762297224],[-113.36861145957928,46.857680278543576],[-113.36842847023514,46.85765889405444],[-113.36824402902413,46.85767331099447],[-113.3680728171179,46.857722381802894],[-113.36792846273319,46.85780220053063],[-113.36782245640406,46.85790641372662],[-113.36776323635885,46.858026726135236],[-113.36775551679831,46.858153560962776],[-113.36779991255625,46.85827682216713],[-113.36789289004736,46.85838669809957],[-113.36802704844177,46.858474442529776],[-113.36819170871539,46.858533070878806],[-113.36837376370511,46.85855791622979],[-113.36841023025565,46.85855860774138]]]}"
